#209       # Number of transitions
#K         # Unit energy transitions
#   n     nu     nl                E(K)        Aij(s-1)               quant:    Nu     Ju  Fu+0.5     Nl    Jl  Fl+0.5            Description
#---data-------------------------------------------------------------------------------------------------------------------------------------------
  186     65     59        505.51952873     3.2810000E+01             quant:     11;    10;    11;    10;     9;    10; info:    10533.31727580 GHz
  187     64     58        505.51953185     3.2640000E+01             quant:     11;    10;    10;    10;     9;     9; info:    10533.31734070 GHz
  188     66     57        510.60805058     2.7940000E-01             quant:     11;    11;    11;    10;    11;    11; info:    10639.34486130 GHz
  189     67     56        510.61366138     2.7930000E-01             quant:     11;    11;    12;    10;    11;    12; info:    10639.46177150 GHz
  190     68     62        548.06104803     4.2350000E+01             quant:     12;    13;    14;    11;    12;    13; info:    11419.73865940 GHz
  191     69     63        548.06104924     4.2220000E+01             quant:     12;    13;    13;    11;    12;    12; info:    11419.73868460 GHz
  192     72     67        548.27123426     4.2100000E+01             quant:     12;    12;    13;    11;    11;    12; info:    11424.11822960 GHz
  193     73     66        548.27123856     4.1950000E+01             quant:     12;    12;    12;    11;    11;    11; info:    11424.11831930 GHz
  194     71     65        548.48401163     4.2120000E+01             quant:     12;    11;    12;    11;    10;    11; info:    11428.55179040 GHz
  195     70     64        548.48401483     4.1940000E+01             quant:     12;    11;    11;    11;    10;    10; info:    11428.55185710 GHz
  196     28     11        565.70300386     1.6870000E-04             quant:      5;     4;     4;     2;     3;     3; info:    11787.33735270 GHz
  197     29     10        565.71418919     1.7510000E-04             quant:      5;     4;     5;     2;     3;     4; info:    11787.57041710 GHz
  198     74     68        590.27912038     5.3060000E+01             quant:     13;    14;    15;    12;    13;    14; info:    12299.42050270 GHz
  199     75     69        590.27912142     5.2930000E+01             quant:     13;    14;    14;    12;    13;    13; info:    12299.42052450 GHz
  200     78     72        590.48532183     5.2810000E+01             quant:     13;    13;    14;    12;    12;    13; info:    12303.71704350 GHz
  201     79     73        590.48532684     5.2650000E+01             quant:     13;    13;    13;    12;    12;    12; info:    12303.71714790 GHz
  202     77     71        590.69331231     5.2830000E+01             quant:     13;    12;    13;    12;    11;    12; info:    12308.05086180 GHz
  203     76     70        590.69331635     5.2640000E+01             quant:     13;    12;    12;    12;    11;    11; info:    12308.05094600 GHz
  204     80     74        631.68633792     6.5200000E+01             quant:     14;    15;    16;    13;    14;    15; info:    13162.20687420 GHz
  205     81     75        631.68633884     6.5060000E+01             quant:     14;    15;    15;    13;    14;    14; info:    13162.20689330 GHz
  206     84     78        631.88855591     6.4940000E+01             quant:     14;    14;    15;    13;    13;    14; info:    13166.42041310 GHz
  207     85     79        631.88856434     6.4770000E+01             quant:     14;    14;    14;    13;    13;    13; info:    13166.42058880 GHz
  208     83     77        632.09195512     6.4980000E+01             quant:     14;    13;    14;    13;    12;    13; info:    13170.65856480 GHz
  209     82     76        632.09196270     6.4780000E+01             quant:     14;    13;    13;    13;    12;    12; info:    13170.65872270 GHz
#---end------------------------------------------------------
#Ref: CDMS
