#201       # Number of transitions
#K         # Unit energy transitions, E_u(K)
#   n     nu     nl         E(K)            Aij(s-1)                  quant:   N_up   J_up Fu+0.5    N_lo  J_lo  Fl+0.5  quant:    Description
#---data---------------------------------------------------------------------------------------------------------------------------------------------
  177     56     50        259.75973132     1.4510000E+00             quant:     10;    11;    12;     9;    10;    11;  info:    5412.51427490 GHz
  178     57     50        259.76307375     6.2860000E-03             quant:     10;    11;    11;     9;    10;    11;  info:    5412.58391980 GHz
  179     61     55        260.01402996     1.4330000E+00             quant:     10;    10;    10;     9;     9;     9;  info:    5417.81299850 GHz
  180     60     54        260.01404668     1.4410000E+00             quant:     10;    10;    11;     9;     9;    10;  info:    5417.81334680 GHz
  181     61     54        260.01420510     7.5730000E-03             quant:     10;    10;    10;     9;     9;    10;  info:    5417.81664780 GHz
  182     58     53        260.27852573     9.4410000E-03             quant:     10;     9;     9;     9;     8;     9;  info:    5423.32419580 GHz
  183     58     52        260.28170113     1.4340000E+00             quant:     10;     9;     9;     9;     8;     8;  info:    5423.39036040 GHz
  184     59     53        260.28171007     1.4430000E+00             quant:     10;     9;    10;     9;     8;     9;  info:    5423.39054650 GHz
  185     58     51        264.17185575     2.0400000E-05             quant:     10;     9;     9;     9;    10;    10;  info:    5504.44802580 GHz
  186     59     50        264.17839017     2.0310000E-05             quant:     10;     9;    10;     9;    10;    11;  info:    5504.58418100 GHz
  187     60     51        270.32470677     6.8720000E-05             quant:     10;    10;    11;     9;    10;    10;  info:    5632.65263160 GHz
  188     61     51        270.32486518     1.5820000E-02             quant:     10;    10;    10;     9;    10;    10;  info:    5632.65593250 GHz
  189     60     50        270.32805685     1.5820000E-02             quant:     10;    10;    11;     9;    10;    11;  info:    5632.72243610 GHz
  190     61     50        270.32821528     7.5630000E-05             quant:     10;    10;    10;     9;    10;    11;  info:    5632.72573710 GHz
  191     28     11        315.22890484     2.2280000E-04             quant:      5;     4;     4;     2;     3;     3;  info:    6568.30425020 GHz
  192     28     10        315.23245501     8.2550000E-06             quant:      5;     4;     4;     2;     3;     4;  info:    6568.37822390 GHz
  193     29     10        315.23556014     2.3110000E-04             quant:      5;     4;     5;     2;     3;     4;  info:    6568.44292430 GHz
  194     34     17        394.31463789     1.8350000E-04             quant:      6;     5;     5;     3;     4;     4;  info:    8216.18345350 GHz
  195     35     16        394.32124720     1.8770000E-04             quant:      6;     5;     6;     3;     4;     5;  info:    8216.32116910 GHz
  196     40     21        473.04446164     1.5530000E-04             quant:      7;     6;     6;     4;     5;     5;  info:    9856.64671060 GHz
  197     41     20        473.05104684     1.5770000E-04             quant:      7;     6;     7;     4;     5;     6;  info:    9856.78392380 GHz
  198     46     27        551.41348616     1.3410000E-04             quant:      8;     7;     7;     5;     6;     6;  info:   11489.59213200 GHz
  199     47     26        551.42005711     1.3560000E-04             quant:      8;     7;     8;     5;     6;     7;  info:   11489.72904820 GHz
  200     52     33        629.39369222     1.1760000E-04             quant:      9;     8;     8;     6;     7;     7;  info:   13114.43589160 GHz
  201     53     32        629.40025401     1.1860000E-04             quant:      9;     8;     9;     6;     7;     8;  info:   13114.57261720 GHz
#---end------------------------------------------------------
#Ref: CDMS
