# Nb v_max J_max                       #
 1058 37 32                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
  455 15 13 108379.99 8.188E+08 5.830E-01
  456 14 16 108392.61 8.183E+08 6.069E-01
  457 12 21 108400.26 8.153E+08 6.325E-01
  458 17  4 108413.33 8.029E+08 6.004E-01
  459 16 10 108510.99 8.310E+08 5.345E-01
  460 17  5 108518.22 8.078E+08 5.816E-01
  461 13 19 108534.95 9.415E+08 2.930E-01
  462 15 14 108603.27 8.582E+08 4.508E-01
  463  9 28 108641.76 7.968E+08 7.205E-01
  464 10 26 108650.39 8.018E+08 6.727E-01
  465  8 30 108655.79 7.882E+08 7.639E-01
  466 17  6 108655.03 8.579E+08 4.519E-01
  467 16 11 108675.32 8.373E+08 4.796E-01
  468 14 17 108680.56 8.059E+08 6.048E-01
  469 11 24 108685.41 8.035E+08 6.576E-01
  470  7 32 108689.87 7.766E+08 8.708E-01
  471 17  7 108742.34 8.299E+08 4.913E-01
  472 12 22 108750.83 8.021E+08 6.657E-01
  473 13 20 108850.69 7.975E+08 6.469E-01
  474 15 15 108892.65 7.922E+08 6.159E-01
  475 17  8 108910.82 7.908E+08 5.843E-01
  476 16 12 108917.35 7.902E+08 6.039E-01
  477 14 18 108989.78 7.905E+08 6.349E-01
  478 18  0 109001.87 7.757E+08 6.111E-01
  479 18  1 109021.38 7.761E+08 6.092E-01
  480 10 27 109036.15 7.854E+08 7.323E-01
  481  9 29 109039.80 7.789E+08 7.647E-01
  482 11 25 109056.69 7.886E+08 6.754E-01
  483 18  2 109060.32 7.755E+08 6.057E-01
  484  8 31 109064.76 7.693E+08 7.954E-01
  485 17  9 109086.91 7.808E+08 6.041E-01
  486 12 23 109105.30 7.885E+08 6.672E-01
  487 18  3 109118.93 7.743E+08 6.142E-01
  488 16 13 109158.11 7.802E+08 6.160E-01
  489 15 16 109173.91 7.819E+08 6.316E-01
  490 13 21 109185.99 7.855E+08 6.504E-01
  491 18  4 109197.09 7.720E+08 6.113E-01
  492 17 10 109277.02 7.744E+08 6.113E-01
  493 18  5 109294.46 7.695E+08 6.198E-01
  494 14 19 109303.34 7.800E+08 6.373E-01
  495 16 14 109409.07 7.731E+08 6.279E-01
  496 18  6 109410.62 7.667E+08 6.172E-01
  497 10 28 109422.51 7.688E+08 7.353E-01
  498 11 26 109429.73 7.734E+08 6.747E-01
  499  9 30 109437.63 7.611E+08 7.631E-01
  500 12 24 109462.88 7.748E+08 6.705E-01
  501 15 17 109462.93 7.734E+08 6.312E-01
  502  8 32 109472.57 7.504E+08 8.801E-01
  503 17 11 109481.82 7.695E+08 6.116E-01
  504 13 22 109525.74 7.732E+08 6.767E-01
  505 18  7 109545.15 7.642E+08 6.145E-01
  506 14 20 109622.96 7.697E+08 6.623E-01
  507 16 15 109671.94 7.697E+08 6.183E-01
  508 18  8 109698.13 7.637E+08 6.061E-01
  509 17 12 109702.33 7.694E+08 6.075E-01
  510 15 18 109761.73 7.716E+08 6.281E-01
  511 19  0 109771.48 7.491E+08 6.364E-01
